Name,ClusteringCoefficient,Eccentricity,NumberOfEdges,BetweennessCentrality,ClosenessCentrality,Degree,Highest Freq Group Number
R51.X,1.0,3,4,0.0,0.4835850295469468,4,2
T82.6,0.7282229965156795,3,42,9.41311489679452e-06,0.5034176349965823,42,3
N10.X,0.36613475177304966,3,48,0.00016083292775635744,0.5003396739130435,48,3
R10.4,0.7454545454545455,3,11,2.102821051191952e-06,0.48904382470119523,11,2
I12.0,0.3500793231094659,3,62,0.00030302415057930027,0.5053173241852487,62,3
Q24.9,1.0,3,3,0.0,0.40489279824079166,3,3
K56.6,0.5833333333333334,3,9,1.4234942482458757e-05,0.48629910861670517,9,3
R10.0,0.7647058823529411,3,17,9.737326327105757e-06,0.49612664196699224,17,2
T23.3,0.9333333333333333,3,6,1.4641274713886065e-08,0.4826343381389253,6,2
T82.3,0.780952380952381,3,21,4.1320895239190706e-06,0.4929718875502008,21,2
R31.X,0.5268817204301075,3,31,5.0136459719828193e-05,0.49696356275303644,31,2
M32.9,0.26673228346456695,3,128,0.0020146685083905205,0.5212314225053079,128,3
E87.8,0.43243243243243246,3,38,7.947930989722017e-05,0.49898373983739835,38,3
I24.8,0.33977779172682193,3,179,0.0012386648007975771,0.5317689530685921,179,3
E78.0,0.43784504092899296,3,103,0.0006144794798296847,0.5179324894514767,103,3
I20.0,0.40187903699354083,3,131,0.0008253297938533217,0.5225257183398369,131,3
I70.9,0.1682601880877743,3,320,0.009692146300522576,0.5605022831050228,320,3
N19.X,0.5153846153846153,3,40,0.00013880114141272807,0.5034176349965823,40,2
I44.4,0.5893296853625171,3,86,0.00012514268308620673,0.512883008356546,86,3
Q27.2,0.6545454545454545,3,11,2.740774539269339e-06,0.4887193098871931,11,2
D38.3,0.8,3,6,6.764268917815363e-07,0.48295081967213116,6,2
F32.9,0.6333333333333333,3,21,1.890301566780552e-05,0.49763513513513513,21,2
T85.8,0.6365007541478129,3,52,3.9001915740627135e-05,0.5072314049586777,52,3
N83.2,0.580952380952381,3,15,3.4734640745631205e-05,0.49001996007984033,15,2
K76.0,0.9333333333333333,3,6,9.224003069748223e-08,0.484380138112463,6,2
Z95.4,0.5634920634920635,3,64,0.00015712305668730462,0.5075809786354238,64,3
R07.4,0.39102040816326533,3,50,0.00012818834660940044,0.5,50,2
R57.9,1.0,3,4,0.0,0.4824762528660334,4,2
E87.2,0.3983903420523139,3,71,0.00021294736079326368,0.5105719237435009,71,2
E87.5,0.5252525252525253,3,45,6.686773164148024e-05,0.5046248715313464,45,2
S37.0,0.11952155269690815,3,211,0.006161247778268384,0.5354416575790621,211,3
K65.0,0.45567375886524825,3,48,0.00011815393558718632,0.5047978067169294,48,3
R18.X,0.7564102564102564,3,13,2.5266489367331804e-06,0.49713128585892674,13,2
Z43.6,0.4023529411764706,3,51,0.00012628860264887672,0.4993220338983051,51,3
T82.2,0.9166666666666666,3,9,7.709194262811547e-08,0.48920624377283295,9,2
I61.1,0.7472527472527473,3,14,8.529000352170435e-05,0.49363270777479895,14,2
I28.1,0.9333333333333333,3,10,1.2419116688526738e-07,0.4923128342245989,10,2
M32.1,0.1511858960808354,3,218,0.005553792894552229,0.5385740402193784,218,3
N04.2,0.6410256410256411,3,13,6.728365218725787e-05,0.4856577645895153,13,3
O26.8,0.4631578947368421,3,20,2.859354904735523e-05,0.4859782250082481,20,3
E87.1,0.3942652329749104,3,63,0.00031990648672236793,0.5072314049586777,63,2
N03.1,0.35118468029860433,3,79,0.0004652794629469139,0.5091600414794332,79,3
E10.9,0.66,3,25,1.2145569901755167e-05,0.4949596774193548,25,3
K66.1,0.6666666666666666,3,10,1.2905993492257763e-05,0.48920624377283295,10,2
I31.2,0.683982683982684,3,22,3.433920999190833e-05,0.49713128585892674,22,3
W34.X,0.7333333333333333,3,6,8.064014804916248e-07,0.47685335059889933,6,2
S26.0,0.49523809523809526,3,15,2.998203314027811e-05,0.4893687707641196,15,2
I42.9,0.7040998217468806,3,34,3.828777816008314e-05,0.5010204081632653,34,3
I70.0,0.5282544040265386,3,94,0.00017781991786712544,0.5143156424581006,94,3
I97.0,0.780952380952381,3,15,8.870516276274512e-07,0.49330207635632956,15,2
D68.0,0.6181818181818182,3,11,1.7181117761045485e-06,0.48726430697982137,11,2
R04.8,0.6130867709815079,3,38,5.3332073836137376e-05,0.5035897435897436,38,2
N05.8,0.4107744107744108,3,55,8.571961313527069e-05,0.500169779286927,55,3
N27.0,0.3987049028677151,3,47,0.0001684987616514131,0.5011908812521265,47,3
N05.9,0.3573988735279058,3,63,0.00025872206172910107,0.5034176349965823,63,3
D69.3,0.8444444444444444,3,10,3.817738187064533e-07,0.48953140578265203,10,2
T85.6,0.3991291727140784,3,53,0.0001963492690121693,0.5005096839959225,53,3
D69.0,1.0,3,3,0.0,0.47731691510045365,3,3
E66.9,0.30932363856699235,3,163,0.0019748712538705674,0.5290948275862069,163,3
F50.0,0.7142857142857143,3,8,9.794187350750007e-07,0.48662041625371655,8,3
O82.9,0.47242380261248185,3,53,0.0002304292937853507,0.5018739352640545,53,3
O99.8,0.3853061224489796,3,50,0.000430840993868603,0.4984771573604061,50,3
E78.9,0.46098003629764067,3,58,0.00025127100044434065,0.5072314049586777,58,2
Z94.0,0.25595959595959594,3,100,0.0007508823152196779,0.5111034004163775,100,3
I21.4,0.8528528528528528,3,37,5.9993886266345485e-06,0.5025588536335721,37,3
I21.2,0.6626984126984127,3,64,0.0003825245239006609,0.5082815734989649,64,3
Q07.0,0.9333333333333333,3,6,2.7655741126229234e-08,0.4856577645895153,6,2
E78.8,1.0,3,3,0.0,0.4776264591439689,3,3
I30.9,0.6126984126984127,3,36,8.026720074067432e-05,0.5003396739130435,36,2
S36.8,0.5538461538461539,3,26,1.6958504957709313e-05,0.49001996007984033,26,3
D69.5,0.48188405797101447,3,24,0.00012235074136305354,0.4928069588491134,24,2
Z35.9,0.6363636363636364,3,12,2.233795114030993e-06,0.48678122934567086,12,2
O82.1,0.4835164835164835,3,14,0.00016962409418452119,0.48855721393034823,14,2
O41.0,1.0,3,4,0.0,0.48216039279869066,4,3
Z33.X,0.6538461538461539,3,13,7.173537661309628e-06,0.4888815134417524,13,2
Y60.0,0.5789473684210527,3,38,0.00027288057596159296,0.5008500510030602,38,3
G93.0,1.0,3,7,0.0,0.48726430697982137,7,2
N03.2,0.4323835368611488,3,67,0.0011963566964161704,0.5075809786354238,67,3
N39.1,0.4369230769230769,3,26,3.965639928982978e-05,0.4896941489361702,26,3
N05.2,0.3596938775510204,3,49,0.00036207532250334326,0.49949135300101727,49,3
I07.1,0.42782886845261897,3,123,0.0007742493530211261,0.5208628005657708,123,3
I08.1,0.5790297339593115,3,72,0.00012428273526879447,0.5089841050449205,72,3
I51.4,0.5930232558139535,3,44,7.088908943278852e-05,0.5003396739130435,44,3
Q26.9,1.0,3,6,0.0,0.48533772652388796,6,2
Q28.0,0.8571428571428571,3,8,4.0739346891387976e-07,0.48662041625371655,8,2
Y51.7,1.0,3,3,0.0,0.48216039279869066,3,2
E34.0,1.0,3,4,0.0,0.485497692814766,4,2
E30.1,1.0,3,4,0.0,0.485497692814766,4,2
N02.8,0.396854764107308,3,47,0.00012603948725451085,0.49713128585892674,47,3
K55.0,0.7454545454545455,3,11,4.279340592198652e-06,0.4871031746031746,11,2
C41.9,0.7142857142857143,3,7,5.7705697395877e-07,0.48279252704031467,7,3
Y44.2,0.5086011035378124,3,79,0.00016014833688263942,0.5125260960334029,79,3
I74.2,0.6420068027210885,3,49,0.00011819057772875486,0.5070567986230636,49,3
T85.7,0.33032219211081,3,82,0.00035454574149713605,0.5109261186264308,82,3
F80.1,1.0,3,4,0.0,0.4771622934888241,4,3
D46.4,0.7124183006535948,3,18,3.565421595135095e-06,0.4939637826961771,18,2
E61.1,0.3363774733637747,3,73,0.000611751545097428,0.5081062435322525,73,3
N05.1,0.5555555555555556,3,19,1.3065070284456975e-05,0.48920624377283295,19,3
T86.1,0.16450331125827813,3,151,0.002241993957998504,0.5212314225053079,151,3
Z96.8,0.17305585980284777,3,166,0.003244491005114281,0.5287150035893754,166,3
D64.9,0.2939166097060834,3,133,0.0010696114732715685,0.5227111426543648,133,3
L02.2,0.7647058823529411,3,18,1.4215889962279147e-06,0.4923128342245989,18,2
J81.X,0.47394957983193275,3,35,0.00016907359944018838,0.4993220338983051,35,2
D59.4,0.38266384778012685,3,44,8.032796050035549e-05,0.4939637826961771,44,3
E46.X,0.7142857142857143,3,8,1.1326734049462256e-06,0.4823182711198428,8,3
I15.1,0.2502596053997923,3,108,0.0009516607065069568,0.5134193098640641,108,3
O90.3,0.6333333333333333,3,21,1.588962780774043e-05,0.4914914914914915,21,2
O14.1,0.5714285714285714,3,15,2.2669863604718966e-05,0.49181969949916526,15,2
E79.0,0.3495228599914542,3,119,0.0010016336440799892,0.5201271186440678,119,2
K65.9,1.0,3,5,0.0,0.48137254901960785,5,3
Z46.6,0.36199095022624433,3,52,0.00019329700270429712,0.4972991222147198,52,3
D50.9,0.32016806722689073,3,85,0.0007271971389248275,0.510748959778086,85,3
N28.1,0.4034902168164992,3,62,0.00022034838397662994,0.5042793563847997,62,3
D50.8,0.6625615763546798,3,29,6.813692728518555e-06,0.49814000676361175,29,2
I11.9,0.4307692307692308,3,105,0.0006837430809174881,0.517750439367311,105,3
E83.3,0.6,3,10,4.999491728046114e-06,0.4871031746031746,10,3
T38.0,0.7777777777777778,3,9,3.4943651152951064e-06,0.4823182711198428,9,3
N28.8,0.6470588235294118,3,18,4.9607242963653124e-06,0.49083638787070977,18,3
Z53.8,0.7878787878787878,3,12,2.35455275807449e-06,0.4931369266822899,12,2
N02.9,0.46169354838709675,3,32,0.0001622318526330533,0.49629380053908356,32,3
N06.9,0.387027027027027,3,75,0.00018243847329812245,0.5061855670103093,75,3
Z99.2,0.3568421052631579,3,76,0.00037083975128042576,0.5096885813148789,76,3
H90.5,0.8,3,6,5.593982701856157e-07,0.4858179419525066,6,2
B57.2,0.6563265306122449,3,50,4.557704659503173e-05,0.501361470388019,50,3
D35.2,0.5238095238095238,3,22,5.549265325884097e-05,0.498645903859174,22,2
O75.4,1.0,4,4,0.0,0.3815073815073815,4,3
I15.0,0.4388539482879106,3,54,0.0001692654810164992,0.5039343140608964,54,3
Z45.6,0.7142857142857143,3,7,7.230023931764839e-07,0.4871031746031746,7,2
Y83.,1.0,3,4,0.0,0.485497692814766,4,2
E21.1,0.5097560975609756,3,41,6.0562798147129525e-05,0.49696356275303644,41,3
I48.9,0.7126984126984127,3,36,4.305556038286465e-05,0.501361470388019,36,3
N06.1,0.6166666666666667,3,16,5.389356566302519e-06,0.48645970937912814,16,3
G47.3,0.6281221091581869,3,47,8.320227307553402e-05,0.5042793563847997,47,2
A16.2,0.6363636363636364,3,22,1.777875136173483e-05,0.4934673366834171,22,2
N03.8,0.8131868131868132,3,14,1.1389610362254727e-06,0.49083638787070977,14,2
Z52.4,0.18417535418337344,3,87,0.001054128735695919,0.5082815734989649,87,3
Z00.5,0.23790322580645162,3,32,0.00013312296868815178,0.49083638787070977,32,3
A41.0,1.0,3,4,0.0,0.4812152891212022,4,3
N00.2,0.9166666666666666,3,9,1.7786845080301204e-07,0.4848584595128374,9,3
E87.7,0.5770750988142292,3,23,1.2315435195382152e-05,0.491,23,3
I13.1,0.5738636363636364,3,33,1.778374430823785e-05,0.4984771573604061,33,2
K52.9,0.3681592039800995,3,67,0.00028453199181088156,0.5081062435322525,67,3
R05.X,0.8,3,6,1.0772029971909312e-06,0.48758689175769615,6,2
E21.0,0.48717948717948717,3,13,1.8144727305778226e-05,0.4896941489361702,13,3
O13.X,0.49122807017543857,3,19,2.42585756825216e-05,0.4893687707641196,19,2
J15.0,0.75,3,8,6.69520349916081e-06,0.3832943013270882,8,3
A04.7,0.6111111111111112,3,9,1.2856392366858122e-05,0.37528662420382164,9,3
O99.4,0.5564516129032258,3,32,6.535417103955974e-05,0.49746707193515705,32,2
D35.0,0.4025974025974026,3,22,3.931784596170715e-05,0.49083638787070977,22,3
I12.9,0.5056818181818182,3,33,2.4498899269900968e-05,0.4888815134417524,33,3
N05.7,0.7047619047619048,3,15,5.2974694179630096e-06,0.48953140578265203,15,3
H47.1,0.9047619047619048,3,7,7.306501247315794e-07,0.4845394736842105,7,3
N11.9,0.5766129032258065,3,32,3.875308019782828e-05,0.4946272666218939,32,3
N26.X,0.3920770085153647,3,74,0.0002664886533052165,0.5088082901554404,74,3
G52.2,1.0,3,4,0.0,0.483743842364532,4,2
I99.X,0.4850649350649351,3,56,7.911359695907173e-05,0.5051440329218106,56,2
M10.3,0.696969696969697,3,12,2.0735992732359594e-06,0.48823334438183624,12,3
B97.8,0.6545454545454545,3,11,4.018750002239254e-06,0.4823182711198428,11,3
G03.X,0.8611111111111112,3,9,3.1653050045181863e-06,0.4926421404682274,9,2
Z45.1,1.0,3,7,0.0,0.4858179419525066,7,2
I51.1,0.7112375533428165,3,38,2.032151759801904e-05,0.5003396739130435,38,3
A18.3,1.0,3,4,0.0,0.4812152891212022,4,3
C64.X,0.5952380952380952,3,28,0.000185368205460522,0.4996607869742198,28,2
N13.3,0.6,3,15,1.7529693462065258e-05,0.49116372124041346,15,3
N31.9,0.5583333333333333,3,16,1.7198615895393642e-05,0.491,16,2
L92.3,0.8529411764705882,3,17,1.0442165570015074e-06,0.49363270777479895,17,2
K92.0,0.5140096618357488,3,46,0.00028923403669334696,0.5058379120879121,46,2
J15.2,0.5381944444444444,3,64,0.00037689444755736065,0.5100415512465374,64,2
N93.9,0.4802955665024631,3,29,0.00014733140561517163,0.49949135300101727,29,2
N80.9,0.8095238095238095,3,7,2.7970256279358027e-07,0.4888815134417524,7,2
M35.0,0.38915936384290817,3,79,0.0005546706267843104,0.5112808052759459,79,2
N03.7,0.5158730158730159,3,36,2.6592983460021193e-05,0.4926421404682274,36,3
Z29.1,0.8666666666666667,3,6,2.6835015460470058e-06,0.48774834437086095,6,2
N05.3,1.0,3,7,0.0,0.48200261780104714,7,3
I44.7,0.42167755991285405,3,136,0.0008036397861036823,0.5232682060390764,136,3
I71.3,0.679144385026738,3,34,1.5615345407550088e-05,0.5011908812521265,34,2
R65.0,1.0,3,2,0.0,0.4765448075056616,2,3
H66.9,1.0,3,4,0.0,0.48105813193990854,4,3
S26.9,1.0,3,4,0.0,0.48342632097144733,4,2
I44.6,0.8161616161616162,3,55,7.10597821144458e-06,0.5037619699042407,55,3
Q27.3,0.5606060606060606,3,12,2.2001010600666956e-05,0.4887193098871931,12,2
G83.2,1.0,3,4,0.0,0.38529950300810883,4,3
J15.7,0.7051282051282052,3,13,2.611429684670645e-06,0.48807157057654077,13,3
E11.9,0.23866806136680613,2,240,0.004731535333731593,0.5443458980044346,240,3
E10.1,0.8928571428571429,3,8,2.271639934065086e-07,0.4856577645895153,8,3
I15.2,0.49523809523809526,3,15,7.6171915409879995e-06,0.4831092161364382,15,3
H35.0,0.44028520499108736,3,34,7.501173835314058e-05,0.4956258411843876,34,3
E79.9,0.4672364672364672,3,27,0.00023785123194764736,0.5008500510030602,27,2
M32.8,0.6679841897233202,3,23,1.2684201414190454e-05,0.4947934161907961,23,3
Y43.3,0.5620915032679739,3,18,0.00044720329850324,0.491,18,2
N08.5,0.5163398692810458,3,18,0.00021466647517701904,0.4846989141164857,18,3
A09.X,0.5714285714285714,3,15,5.932756146027849e-06,0.48774834437086095,15,3
E78.5,0.34558337269721306,3,146,0.002101909653474536,0.524759529747061,146,3
D61.9,0.7076023391812866,3,19,1.3855106873792175e-05,0.49595959595959593,19,2
N03.0,0.8928571428571429,3,8,1.3006776045826785e-07,0.48200261780104714,8,3
I77.0,0.5852272727272727,3,33,2.6409928423017703e-05,0.498645903859174,33,2
I05.0,0.3560344827586207,3,145,0.002359224533306251,0.5251336898395722,145,3
I73.9,0.4745800671892497,3,95,0.0011255427369117714,0.5161177295024527,95,3
E78.2,0.48385964912280705,3,76,0.0001969855925098722,0.5091600414794332,76,2
C38.8,0.9523809523809523,3,7,1.757923582090617e-07,0.4845394736842105,7,2
D47.9,0.7564102564102564,3,13,1.9254400642366766e-06,0.49001996007984033,13,2
M10.9,0.6125356125356125,3,27,1.4980329852441438e-05,0.49746707193515705,27,2
M31.1,0.5142857142857142,3,36,3.2390134778872714e-05,0.4929718875502008,36,3
E14.1,0.7333333333333333,3,15,8.099455178751939e-06,0.49067288474350435,15,2
N01.9,0.8,3,11,8.625834389309559e-07,0.48726430697982137,11,3
I25.5,0.3906040268456376,3,150,0.002155907209165596,0.5262593783494105,150,3
N92.6,1.0,3,4,0.0,0.48105813193990854,4,3
N92.0,0.8,3,5,1.0248892299720246e-06,0.4815299117358614,5,3
N92.5,1.0,3,4,0.0,0.48105813193990854,4,3
J06.0,0.7333333333333333,3,6,7.466773641482965e-07,0.4815299117358614,6,3
N07.9,1.0,3,2,0.0,0.48074412532637073,2,3
N00.8,0.8241758241758241,3,14,1.964348782506387e-06,0.48662041625371655,14,3
N00.5,0.75,3,8,4.571151101104048e-06,0.4826343381389253,8,3
E28.2,1.0,3,4,0.0,0.41283632286995514,4,2
N04.3,1.0,4,4,0.0,0.39144299760829127,4,3
N44.X,1.0,3,3,0.0,0.48326771653543305,3,2
A18.0,0.9,3,5,8.385457336134748e-08,0.48137254901960785,5,3
A18.2,0.7142857142857143,3,7,1.0113793264860296e-06,0.4816873773708306,7,3
N02.1,0.75,3,9,2.685045808581477e-06,0.48501810997695094,9,3
Z48.0,1.0,3,7,0.0,0.4871031746031746,7,2
Q62.5,1.0,3,6,0.0,0.3922769640479361,6,3
N01.8,0.7948717948717948,3,13,3.34756093117924e-06,0.48953140578265203,13,3
N14.1,0.5434782608695652,3,24,2.6565019193509806e-05,0.4939637826961771,24,3
S96.8,1.0,3,4,0.0,0.4812152891212022,4,3
N02.0,1.0,3,7,0.0,0.4818449460255152,7,3
M31.0,0.5909090909090909,3,12,3.3436586939342035e-06,0.48678122934567086,12,3
N15.1,0.7402597402597403,3,22,7.536507033679546e-06,0.4983085250338295,22,2
I43.7,1.0,3,3,0.0,0.48105813193990854,3,3
N04.9,0.6666666666666666,3,12,3.1598378752486004e-05,0.4856577645895153,12,3
L21.9,1.0,3,4,0.0,0.483743842364532,4,2
N17.0,0.4746031746031746,3,36,4.5038341336316374e-05,0.4952925353059852,36,3
J47.X,0.7320261437908496,3,18,5.212742179536781e-05,0.49132755170113407,18,2
B25.0+,1.0,3,4,0.0,0.48105813193990854,4,3
I13.9,0.6083743842364532,3,29,2.1442475733578778e-05,0.49898373983739835,29,2
R04.2,0.8245614035087719,3,19,1.338724711304188e-06,0.4937981897418706,19,2
M31.7,0.4045977011494253,3,30,4.743698102902741e-05,0.4934673366834171,30,3
E29.1,1.0,3,4,0.0,0.4812152891212022,4,3
Y82.1,1.0,3,4,0.0,0.4824762528660334,4,2
J98.4,0.3818162301416917,3,137,0.0009279456925217271,0.5240128068303095,137,3
Z96.0,0.5158730158730159,3,28,2.0538972931978474e-05,0.4888815134417524,28,3
N32.2,0.8333333333333334,3,9,3.335879194247067e-07,0.48326771653543305,9,3
B96.2,0.5816993464052288,3,18,4.103633344506365e-05,0.4926421404682274,18,2
N13.9,0.5368421052631579,3,20,1.6086720457247434e-05,0.4874255459960291,20,3
A86.X,0.8,3,6,5.029277864219863e-07,0.4815299117358614,6,3
B02.9,0.6545454545454545,3,11,5.58596770968663e-06,0.48855721393034823,11,2
R56.8,1.0,3,4,0.0,0.483743842364532,4,2
K05.6,1.0,3,4,0.0,0.47918022121014964,4,3
N05.5,0.5849802371541502,3,23,2.3919890532982194e-05,0.48953140578265203,23,3
I87.2,0.47804619996473285,3,107,0.0005482725369825235,0.5182969739619986,107,3
I83.1,1.0,3,7,0.0,0.48662041625371655,7,2
R80.X,0.3866995073891626,3,29,5.598239442372911e-05,0.4888815134417524,29,3
N02.2,1.0,3,4,0.0,0.4779364049318624,4,3
D48.7,0.9393939393939394,3,12,1.8867639730126124e-07,0.4921483461409957,12,2
I01.8,0.9120879120879121,3,14,1.7216381639734443e-07,0.4921483461409957,14,2
N28.9,0.45376344086021503,3,31,3.950117310704503e-05,0.4957926624032312,31,3
S27.8,0.6666666666666666,3,7,7.464801151123846e-06,0.48501810997695094,7,2
I71.9,0.7092436974789916,3,35,5.779452503293035e-05,0.501361470388019,35,2
M18.9,1.0,3,3,0.0,0.4776264591439689,3,3
N32.1,1.0,4,3,0.0,0.3499643620812545,3,3
I06.1,0.5657510227936879,3,59,0.0003850876047739962,0.5088082901554404,59,3
I34.2,0.5427615862398472,3,92,0.0003550858967889817,0.5141361256544502,92,3
M41.9,1.0,3,4,0.0,0.48342632097144733,4,2
N06.2,0.8484848484848485,3,12,1.0632089437251144e-06,0.4831092161364382,12,3
O68.0,1.0,3,4,0.0,0.48342632097144733,4,2
P20.0,1.0,3,4,0.0,0.48342632097144733,4,2
I13.2,0.511484593837535,3,85,0.00020037129103822325,0.5141361256544502,85,2
E83.5,0.43870967741935485,3,31,3.459517975241026e-05,0.4893687707641196,31,3
N34.0,0.8333333333333334,3,9,6.460795223745724e-07,0.4818449460255152,9,3
T82.4,0.5058823529411764,3,35,3.444765485141088e-05,0.4972991222147198,35,3
B35.2,1.0,3,4,0.0,0.48105813193990854,4,3
E18.9,1.0,3,6,0.0,0.484380138112463,6,3
A05.9,0.7142857142857143,3,14,2.936567845403815e-06,0.49181969949916526,14,2
I77.4,1.0,3,4,0.0,0.484380138112463,4,2
N47.X,1.0,3,3,0.0,0.48090107737512244,3,3
E02.X,0.5765765765765766,3,37,2.0375623659159073e-05,0.501361470388019,37,2
N04.4,0.9,3,5,2.3060007674370554e-07,0.48137254901960785,5,3
A15.3,0.8666666666666667,3,6,4.302966708523944e-06,0.48774834437086095,6,2
G44.2,0.8214285714285714,3,8,5.013495135421553e-07,0.48807157057654077,8,2
N04.1,0.9333333333333333,3,6,1.4261493766000605e-07,0.4816873773708306,6,3
M33.1,1.0,3,4,0.0,0.47731691510045365,4,3
S39.0,0.9,3,5,2.3060007674370554e-07,0.4812152891212022,5,3
E13.9,0.7454545454545455,3,11,1.4646024884402941e-06,0.48279252704031467,11,3
K75.8,1.0,3,5,0.0,0.48137254901960785,5,3
O06.1,1.0,3,3,0.0,0.47731691510045365,3,3
B96.1,1.0,3,4,0.0,0.4780915287244401,4,3
C41.2,0.6727272727272727,3,11,7.72135174627921e-06,0.485497692814766,11,2
C38.2,0.7142857142857143,3,8,5.257612725851486e-06,0.48422090729783035,8,3
C72.9,0.7333333333333333,3,6,5.073854500615298e-07,0.47824675324675325,6,2
I40.8,0.8484848484848485,3,12,4.23673325938994e-07,0.4824762528660334,12,2
Z49.0,0.8,3,10,8.11490029573272e-07,0.4887193098871931,10,2
I30.8,0.7789855072463768,3,24,2.851930185048264e-05,0.49696356275303644,24,2
I74.0,0.5932659932659933,3,55,5.5804030050751224e-05,0.5058379120879121,55,3
J40.X,0.5954415954415955,3,27,3.767721510025288e-05,0.4972991222147198,27,2
T88.7,0.6785714285714286,3,8,1.6164982608360824e-06,0.48295081967213116,8,3
E14.2,0.7333333333333333,3,16,2.6703593222859023e-06,0.48629910861670517,16,3
N00.1,0.8928571428571429,3,8,2.871641177517272e-07,0.48662041625371655,8,3
N03.5,0.5,3,33,3.8051275145955165e-05,0.4929718875502008,33,3
R32.X,0.5555555555555556,3,9,2.8987383826777123e-06,0.48043052837573386,9,3
